2020-06-14 14:38:32,232 [  75050]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'CompassFunctionsIndex'; old = -1, new = 32 
2020-06-14 14:38:32,272 [  75090]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'editorconfig.index.name'; old = -1, new = 5 
2020-06-14 14:38:32,274 [  75092]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'js.test.names'; old = -1, new = 22 
2020-06-14 14:38:32,299 [  75117]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'js.package.index'; old = -1, new = 12 
2020-06-14 14:38:32,305 [  75123]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'js.custom.single.entry.index'; old = -1, new = 284 
2020-06-14 14:38:32,306 [  75124]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'js.implicit.elements.index'; old = -1, new = 888 
2020-06-14 14:38:32,312 [  75130]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'sql.types.count.index'; old = -1, new = 0 
2020-06-14 14:38:32,314 [  75132]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'sql.routine.index'; old = -1, new = 1 
2020-06-14 14:38:32,324 [  75142]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'http.request.execution.environment'; old = -1, new = 1 
2020-06-14 14:38:32,328 [  75146]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'http.request.completion.host'; old = -1, new = 4 
2020-06-14 14:38:32,336 [  75154]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'angularjs.template.cache'; old = -1, new = 65 
2020-06-14 14:38:32,338 [  75156]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'angularjs.ui.router.views.index'; old = -1, new = 65 
2020-06-14 14:38:32,345 [  75163]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'angularjs.app.index'; old = -1, new = 65 
2020-06-14 14:38:32,346 [  75164]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'yaml.keys.name'; old = -1, new = 1 
